ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
2586,100000,Male,University,Single,25,0,0,0,76222,79564,4700,1500,0,0
2587,60000,Male,High_School,Single,34,0,0,0,35187,36236,1616,1600,1336,1
2588,130000,Female,Graduate,Single,32,1,-2,-1,0,0,0,3726,0,0
2589,240000,Female,University,Single,34,-1,-1,-1,5516,4950,4950,5232,6464,0
2590,210000,Female,University,Married,35,2,2,2,61189,62721,3100,0,2235,1
2591,360000,Male,Graduate,Single,25,-1,-1,-1,586,14074,14076,5672,0,0
2592,30000,Female,University,Single,22,1,2,2,22167,22474,1000,150,0,0
2593,480000,Male,Graduate,Married,49,1,-1,-1,-220,38929,39149,344261,33312,0
2594,90000,Female,Other,Single,49,-1,-1,-2,1722,0,0,0,0,0
2595,50000,Female,Graduate,Married,42,0,0,0,4908,7479,3000,5000,5000,0
2596,20000,Male,High_School,Single,41,0,0,0,9186,9459,1200,1200,500,0
2597,160000,Female,University,Single,27,-2,-2,-1,490,-85,3085,5300,1000,0
2598,90000,Female,University,Single,24,0,0,0,14520,14747,1240,1220,1000,0
2599,300000,Female,Other,Married,34,-2,-2,-2,9474,0,0,0,0,0
2600,500000,Male,Graduate,Married,43,-1,-1,-1,640,600,600,1490,1822,0
2601,130000,Female,High_School,Single,36,1,-2,-2,0,0,0,0,0,1
2602,250000,Male,High_School,Married,62,0,0,0,38924,38468,5000,5000,5000,0
2603,10000,Male,High_School,Single,25,2,0,0,4693,5371,1300,1600,400,1
2604,340000,Male,Graduate,Single,30,0,0,-1,1933,2855,1000,872,981,0
2605,60000,Male,High_School,Single,24,-1,0,0,15527,16882,2000,2000,10000,0
2606,50000,Male,University,Married,47,0,0,0,48308,48019,2200,2068,3048,0
2607,170000,Male,University,Single,34,-1,-1,2,7885,7190,2336,0,0,0
2608,490000,Male,High_School,Married,51,-1,-1,-1,389,376,377,481,1,1
2609,20000,Female,University,Married,26,0,0,0,17679,16720,1300,1277,1800,1
2610,550000,Male,University,Married,47,0,0,0,68328,76797,10000,20000,5000,0
2611,340000,Female,University,Single,39,0,0,0,66623,61474,2500,2500,2500,0
2612,10000,Male,University,Single,32,0,0,0,9576,9028,1384,1000,196,0
2613,230000,Female,University,Single,25,-2,-2,-2,0,0,0,13499,9117,0
2614,30000,Male,University,Married,39,1,2,0,29388,27850,0,1452,1018,0
2615,200000,Female,University,Single,42,-1,-1,0,73032,12928,12928,79365,30000,0
2616,450000,Female,Graduate,Married,37,0,0,-1,13371,13480,4000,5747,3339,0
2617,380000,Male,High_School,Married,44,0,0,0,329877,309781,12055,9837,9154,1
2618,50000,Female,University,Married,31,2,0,0,29767,30206,1615,1670,605,1
2619,80000,Female,Graduate,Single,27,0,0,0,23107,24674,5034,10000,1000,0
2620,150000,Female,University,Married,42,1,-2,-2,0,0,0,0,11068,1
2621,50000,Female,University,Single,44,0,0,0,49006,49139,2000,1000,3600,0
2622,210000,Female,Graduate,Single,39,1,-2,-2,0,0,0,0,0,0
2623,100000,Female,University,Single,24,0,0,0,59712,61743,3000,3000,2400,0
2624,100000,Male,University,Single,38,0,0,0,25994,27173,1994,19462,3000,0
2625,500000,Male,Graduate,Married,45,0,0,0,3136,2345,2002,7505,145,0
2626,30000,Female,High_School,Married,58,0,0,0,9819,10873,1230,1100,419,0
2627,50000,Male,University,Single,46,0,-1,0,53541,29308,31483,1408,3000,0
2628,50000,Female,University,Single,23,-2,-2,-2,0,0,0,0,0,0
2629,420000,Female,University,Married,36,-1,-1,-1,3663,4338,4338,3400,2535,0
2630,30000,Female,University,Married,32,2,2,0,28156,27422,0,1542,1024,1
2631,240000,Male,Graduate,Single,32,0,0,0,240790,224497,6892,7866,5602,0
2632,80000,Female,High_School,Married,55,0,0,0,69116,64325,2500,2000,2000,0
2633,330000,Male,Graduate,Single,45,0,0,0,265362,246735,7500,8001,7000,1
2634,50000,Male,University,Married,30,1,2,2,49371,50092,1800,240,1000,1
2635,200000,Female,Graduate,Married,42,-2,-2,-2,0,0,0,0,0,1
2636,210000,Female,Graduate,Married,34,1,-2,-1,-300,-716,0,1548,1132,0
2637,130000,Male,University,Single,31,1,2,2,70722,69040,0,4130,43,0
2638,390000,Male,Graduate,Single,28,-1,0,0,10439,25143,15007,10529,10000,0
2639,100000,Male,High_School,Married,40,0,0,-1,12878,7702,2000,2377,40000,0
2640,140000,Female,Graduate,Married,33,0,0,0,85314,87042,4000,5000,2000,0
2641,80000,Female,High_School,Married,35,2,2,2,70002,71389,3100,4204,2790,1
2642,50000,Female,High_School,Married,42,1,3,4,44498,46740,3240,0,0,1
2643,50000,Male,University,Single,25,0,0,0,21316,23038,2375,2375,2375,0
2644,360000,Male,Graduate,Married,39,1,-2,-2,0,0,0,0,0,0
2645,170000,Female,University,Married,49,1,2,0,153322,149027,0,6320,5045,1
2646,50000,Male,University,Single,41,0,0,0,48152,45974,2043,3000,14000,0
2647,310000,Female,Graduate,Single,25,2,0,0,266270,273719,11677,8406,6000,1
2648,210000,Male,Graduate,Single,31,-1,-1,-1,326,326,326,326,326,1
2649,140000,Male,University,Married,37,0,0,0,90186,74504,2805,2877,1360,0
2650,150000,Female,Graduate,Single,37,0,0,0,127111,106956,3878,3794,3783,0
2651,170000,Male,Graduate,Married,40,-1,-1,-1,2000,2210,2210,3000,2000,1
2652,260000,Female,Graduate,Single,25,-1,2,-1,148,75,7,12117,2,1
2653,170000,Female,Graduate,Single,26,0,0,0,99387,102141,5250,5100,7500,0
2654,310000,Female,Graduate,Single,35,1,-2,-1,0,0,0,4488,264,0
2655,50000,Female,High_School,Single,23,0,0,0,34364,34212,1861,2004,1324,0
2656,260000,Female,Graduate,Married,35,2,2,-2,1013,0,0,0,6895,1
2657,100000,Male,Graduate,Single,27,0,0,2,36014,39321,4200,900,1400,1
2658,40000,Female,University,Married,25,0,0,0,40633,40311,4300,2000,2938,0
2659,180000,Female,Graduate,Married,46,1,2,2,82505,86302,6000,0,15000,0
2660,50000,Male,High_School,Married,41,2,2,2,26184,29261,3500,0,1100,0
2661,200000,Male,Graduate,Single,29,-1,-1,-1,4810,0,0,726,0,1
2662,320000,Female,University,Married,53,0,0,0,33589,34608,3000,6000,8000,0
2663,220000,Female,Graduate,Single,45,-1,-1,-1,4624,2874,2888,1216,640,0
2664,180000,Male,University,Married,46,0,0,0,60005,41223,3000,10000,3000,0
2665,50000,Female,University,Single,36,0,0,0,94228,47635,2000,1500,1000,1
2666,50000,Female,University,Single,22,0,0,0,29637,30805,1826,1200,268,0
2667,150000,Female,Graduate,Single,32,0,0,0,83275,84220,3006,3000,2000,0
2668,120000,Female,Graduate,Married,38,-1,-1,2,6856,17329,19600,0,14150,0
2669,30000,Male,University,Single,34,0,0,0,29302,30052,1530,1416,1142,0
2670,10000,Male,Other,Married,43,-1,0,0,17560,9829,2537,1000,0,1
2671,380000,Male,Graduate,Single,34,-2,-2,-2,34869,6305,6336,5766,904,0
2672,320000,Female,Graduate,Married,38,1,-2,-2,0,0,0,0,0,1
2673,30000,Female,University,Single,41,0,-1,-1,1448,1261,1261,630,0,0
2674,470000,Male,University,Single,29,0,0,0,72830,49502,4003,4003,8003,0
2675,80000,Female,High_School,Married,40,0,0,0,75768,78069,3500,2934,897,0
2676,20000,Male,University,Married,60,-1,-1,2,8570,10651,2620,0,500,0
2677,120000,Male,Graduate,Married,51,0,0,2,125702,130461,8300,4500,4260,0
2678,150000,Female,Graduate,Single,37,1,-2,-1,0,0,0,584,12,0
2679,200000,Female,University,Single,43,0,0,0,180680,184436,8155,8302,7225,0
2680,20000,Male,University,Single,40,0,0,0,45429,47961,2819,2420,88,0
2681,170000,Female,High_School,Married,36,0,0,0,85780,80568,2906,3002,3000,0
2682,150000,Female,Graduate,Single,34,-1,-1,-2,900,0,0,0,740,0
2683,160000,Male,University,Single,30,-1,-1,-1,632,0,0,632,316,0
2684,280000,Female,Graduate,Single,32,-1,-1,-1,45536,11509,11509,5000,2121,0
2685,60000,Male,Graduate,Married,42,2,0,0,39986,41036,2000,2100,1800,1
2686,100000,Male,High_School,Married,44,0,0,0,39649,43608,5000,5000,1554,0
2687,360000,Male,University,Single,48,0,0,0,68032,63174,4500,3000,50000,0
2688,500000,Female,Graduate,Married,44,-2,-1,0,71921,367979,368199,6486,234,0
2689,290000,Female,Graduate,Single,30,0,0,0,284239,284692,11000,10000,8000,1
2690,160000,Female,Graduate,Single,31,-2,-2,-2,0,0,0,0,150,0
2691,50000,Male,University,Married,47,0,0,0,22923,23264,1400,1400,850,0
2692,250000,Female,University,Married,35,0,0,0,27107,36565,10000,10000,10000,0
2693,350000,Male,Graduate,Married,42,-1,-1,-1,3800,3138,3138,4160,3750,0
2694,100000,Female,University,Married,22,0,0,0,99415,101507,4600,3478,3461,0
2695,30000,Male,University,Single,33,1,2,0,31956,30425,0,1753,1200,0
2696,450000,Female,Graduate,Married,36,1,-1,-1,0,2500,2500,2500,0,0
2697,20000,Female,High_School,Single,40,-1,-1,0,9755,894,894,5000,4000,0
2698,30000,Female,High_School,Single,26,0,0,0,28063,29304,1700,1407,1200,0
2699,150000,Female,High_School,Single,47,0,0,0,103226,64671,2627,4123,0,0
2700,30000,Male,University,Married,36,1,3,2,22327,21696,0,0,908,0
2701,10000,Male,High_School,Single,23,0,0,0,6001,4308,2000,1500,400,0
2702,50000,Female,High_School,Single,47,0,0,0,17569,18592,1613,1642,2769,0
2703,50000,Female,Graduate,Single,22,0,-1,-1,4124,1070,1070,0,1217,0
2704,130000,Female,University,Single,23,2,2,2,6271,6871,1500,1000,2000,0
2705,50000,Female,High_School,Single,22,0,0,0,47066,45132,2300,3862,2000,0
2706,180000,Female,University,Single,25,0,0,0,177633,139415,5203,30023,10024,0
2707,30000,Male,University,Married,47,2,2,2,24081,29818,6155,0,1030,1
2708,60000,Female,University,Single,24,0,0,0,29717,28208,2076,1500,1500,0
2709,200000,Male,Graduate,Single,26,0,0,0,16811,21290,5023,4007,5001,0
2710,30000,Female,High_School,Single,23,0,0,-1,18292,18450,1000,390,390,0
2711,320000,Female,University,Single,36,0,0,0,262613,164486,10043,15005,21640,0
2712,360000,Female,Graduate,Married,37,-1,2,2,1605,1448,14,0,0,0
2713,60000,Female,Graduate,Married,39,0,0,2,56045,59524,5000,2000,1000,0
2714,50000,Female,University,Single,28,-2,-2,-1,13733,5570,2037,2698,2000,0
2715,30000,Male,University,Single,35,2,2,2,27143,28211,1800,1200,0,0
2716,50000,Female,University,Married,31,1,2,0,34644,33669,0,1597,649,0
2717,70000,Female,Graduate,Single,24,0,0,0,42105,35575,1614,2042,2002,0
2718,310000,Male,Graduate,Single,44,1,-1,-1,-42,7281,7323,0,0,0
2719,170000,Female,University,Single,39,-1,-1,-1,2860,15643,15643,1108,191,0
2720,150000,Male,Graduate,Married,49,-2,-2,-2,111348,109115,6000,4044,309,0
2721,120000,Female,Graduate,Single,30,-1,-1,-1,3333,0,0,3333,0,0
2722,100000,Female,Graduate,Single,33,0,0,0,75374,44796,2000,5000,1521,0
2723,140000,Male,Graduate,Single,41,2,2,2,138379,143684,9000,0,6800,1
2724,180000,Female,High_School,Married,47,-1,0,0,14525,13828,1347,5000,10026,0
2725,20000,Female,High_School,Married,51,0,0,-1,19684,11580,1000,780,0,0
2726,80000,Female,University,Single,25,1,-2,-2,0,0,0,0,0,0
2727,200000,Female,University,Married,39,0,0,0,178665,133266,3677,2441,1854,0
2728,200000,Male,University,Single,27,0,0,2,25334,26203,2204,1004,1004,0
2729,30000,Male,High_School,Married,42,0,0,2,14617,20350,6000,28,5000,0
2730,250000,Female,University,Single,40,-2,-2,-2,0,1069,1069,320,0,0
2731,50000,Male,High_School,Single,30,1,2,3,31217,33423,3000,0,0,0
2732,250000,Male,Graduate,Single,31,-2,-2,-2,-23,3102,3125,4455,3417,1
2733,140000,Female,Graduate,Single,25,0,0,0,23409,24725,2000,2000,1500,0
2734,170000,Female,University,Single,31,2,-1,-1,520,1316,1339,6779,2000,0
2735,240000,Female,University,Single,47,-2,-2,-2,316,21359,21359,2762,10318,0
2736,140000,Female,Graduate,Married,37,0,0,0,135134,139178,6703,6120,4015,0
2737,50000,Female,University,Married,28,0,0,0,50998,51103,2209,1726,710,0
2738,240000,Female,University,Married,47,1,2,2,124425,131943,10839,5000,4800,1
2739,420000,Female,University,Married,57,-1,-1,-1,666,2629,2629,4360,2064,0
2740,220000,Male,Graduate,Married,53,-1,-1,-1,1136,642,642,1582,1109,0
2741,70000,Female,University,Married,28,0,0,0,44230,44348,1747,1272,1212,0
2742,90000,Male,University,Single,28,0,0,0,55779,51886,2100,2166,1400,0
2743,220000,Female,Graduate,Married,40,-2,-2,-2,0,0,0,0,0,0
2744,200000,Female,Graduate,Single,27,0,0,0,9314,6020,2020,2817,1098,0
2745,240000,Male,High_School,Married,55,0,0,0,229254,232693,8737,7506,6501,0
2746,310000,Female,High_School,Single,28,0,0,-1,19610,14746,10000,28216,4245,0
2747,80000,Female,University,Married,34,2,2,2,76142,80627,6611,1,3000,1
2748,290000,Female,University,Married,38,0,0,0,144160,147451,6000,6010,5600,0
2749,260000,Male,University,Married,43,0,0,0,175247,164173,8500,5950,4000,1
2750,120000,Male,Graduate,Married,43,1,-2,-2,0,0,0,0,0,1
2751,260000,Female,Graduate,Married,32,-1,-1,2,598,2268,2268,0,1732,0
2752,360000,Female,University,Single,39,-1,2,2,655,655,0,0,0,0
2753,30000,Female,High_School,Married,36,0,0,0,7963,9152,1321,1451,349,1
2754,30000,Female,University,Single,22,0,0,0,27444,29000,2000,1800,0,1
2755,20000,Male,Graduate,Single,22,0,0,0,3281,4325,1100,1100,500,0
2756,240000,Female,University,Single,25,0,0,0,175764,178600,6500,7000,6680,0
2757,200000,Male,University,Married,31,7,6,5,254266,240966,0,328,0,1
2758,70000,Male,University,Single,38,0,0,2,27000,31809,5600,0,1500,0
2759,200000,Female,Graduate,Single,23,-2,-2,-2,488,878,878,488,488,0
2760,150000,Female,Graduate,Single,31,-1,-1,-1,18395,-2390,312,20132,129665,0
2761,160000,Female,University,Married,35,0,0,0,17742,12939,2000,1000,500,0
2762,180000,Female,Graduate,Single,30,0,0,0,113647,52992,3000,3170,2000,0
2763,190000,Male,University,Married,39,0,0,0,144414,145572,7000,6000,6000,0
2764,20000,Female,University,Married,22,0,0,0,15749,16221,1500,5000,500,0
2765,150000,Male,Graduate,Single,27,0,0,0,82494,83044,3100,3500,3000,0
2766,310000,Male,University,Married,35,0,0,0,7589,9463,2000,3000,3000,0
2767,180000,Female,University,Married,36,0,0,0,98736,96566,6025,5000,6800,0
2768,80000,Female,University,Single,24,0,0,0,81908,83597,5501,3450,3000,1
2769,350000,Female,University,Married,41,0,0,0,85339,84393,5000,5016,5000,0
2770,50000,Female,University,Married,47,0,0,0,32547,33481,1582,1800,0,0
2771,90000,Female,University,Single,23,2,0,0,87669,86653,3499,3000,3000,0
2772,220000,Male,University,Married,35,0,0,-1,112460,29300,8500,8500,0,0
2773,50000,Female,Graduate,Single,25,2,3,2,43870,42891,0,1700,2000,1
2774,90000,Male,High_School,Married,46,-1,2,-1,1651,390,0,390,1950,0
2775,400000,Female,University,Married,30,0,0,-1,161226,139481,5000,17939,12845,0
2776,210000,Female,High_School,Married,40,-1,-1,0,2309,4791,4791,1909,2588,0
2777,180000,Female,University,Married,39,2,2,2,177113,180628,7800,0,11700,1
2778,500000,Male,Graduate,Married,55,-1,-1,-1,3925,11200,11253,25585,3,0
2779,260000,Female,University,Married,39,2,0,0,228443,233958,10698,24799,0,1
2780,180000,Female,University,Single,26,0,0,0,7149,12946,5946,3663,3159,0
2781,180000,Female,University,Married,34,-1,-1,-2,8000,0,0,0,0,1
2782,30000,Female,Graduate,Single,24,0,0,0,22236,23574,1696,1705,1037,0
2783,360000,Female,Graduate,Single,33,0,0,0,31482,31805,5119,5007,5002,0
2784,280000,Female,Graduate,Married,47,-1,2,2,2002,1311,0,0,430,0
2785,100000,Female,Graduate,Single,27,1,2,0,53213,50842,6,2031,1800,1
2786,50000,Female,University,Married,49,0,0,0,49467,41877,1472,1000,107,0
2787,20000,Male,High_School,Married,31,0,0,0,17557,18739,1466,1200,343,0
2788,80000,Female,High_School,Single,27,-2,-2,-2,1672,0,0,1672,836,1
2789,110000,Female,University,Single,36,1,-1,-1,0,780,780,0,0,0
2790,50000,Male,Graduate,Single,25,1,-1,2,6300,3395,9195,0,1831,1
2791,50000,Female,University,Married,50,0,0,0,48119,48318,1554,1028,4387,1
2792,20000,Male,Graduate,Single,33,0,0,0,16117,17130,1285,2200,0,0
2793,200000,Female,High_School,Married,41,0,0,0,98184,103228,5143,19034,0,0
2794,250000,Female,University,Single,44,1,-1,-1,0,664,664,65791,2000,0
2795,150000,Female,Graduate,Married,33,1,-2,-2,0,0,0,0,0,1
2796,50000,Male,Graduate,Single,23,1,-2,-2,0,0,0,0,0,1
2797,200000,Female,Graduate,Married,38,-1,-1,2,1779,1354,1354,0,7000,0
2798,220000,Male,University,Married,38,0,0,0,147048,137560,6364,5892,5000,0
2799,60000,Female,University,Married,36,-2,-2,-2,0,2426,2426,3367,2898,0
2800,100000,Male,University,Single,43,0,0,0,47730,47525,1808,1728,1641,0
2801,20000,Male,High_School,Single,46,0,0,0,15523,17264,2000,1500,500,0
2802,140000,Male,University,Single,28,1,3,4,82265,86127,5747,0,0,1
2803,50000,Male,University,Married,46,0,0,0,48677,39756,2000,3000,0,1
2804,50000,Male,Graduate,Single,28,0,0,0,28639,29482,2100,2000,1000,0
2805,120000,Female,University,Married,30,-1,-1,-1,686,686,686,686,1372,0
2806,120000,Female,Graduate,Married,39,1,-2,-2,0,0,0,0,0,0
2807,30000,Male,University,Single,38,0,0,0,28637,28711,2002,2002,1503,0
2808,180000,Female,Graduate,Single,26,1,-2,-2,0,0,0,0,0,0
2809,500000,Male,Graduate,Married,46,0,0,0,53049,66623,16018,10000,4,0
2810,420000,Male,Graduate,Married,44,0,0,0,337792,293987,12011,6472,6711,0
2811,20000,Female,University,Married,45,0,0,0,14296,15321,1262,1274,1375,0
2812,50000,Female,University,Single,24,0,0,0,39083,40150,1700,1700,1501,1
2813,260000,Female,University,Single,30,0,0,0,19674,17810,2000,3000,3000,0
2814,50000,Male,University,Single,27,0,0,0,47481,36112,1910,1790,79,0
2815,50000,Female,Graduate,Single,26,-1,-1,-1,750,0,0,3116,302,0
2816,50000,Female,University,Single,49,0,0,0,43342,44441,2100,2000,1113,0
2817,100000,Male,University,Married,49,0,0,0,69896,71360,2588,2644,2656,0
2818,50000,Female,Graduate,Single,24,4,3,2,38965,38063,0,1700,1700,1
2819,180000,Female,Graduate,Single,27,0,0,0,174546,175121,8269,6606,5000,0
2820,240000,Female,Graduate,Married,38,1,-2,-2,0,0,0,100000,0,0
2821,30000,Male,University,Married,38,2,0,0,28484,29242,1905,1700,1108,0
2822,30000,Female,High_School,Married,60,-1,3,2,5867,5621,0,0,0,1
2823,270000,Female,Graduate,Married,45,0,0,0,96175,88092,3626,2700,3180,0
2824,30000,Female,High_School,Married,57,-1,-1,-1,347,1353,1353,78,135,1
2825,200000,Female,University,Married,31,-1,-1,-1,1319,4997,4997,3650,130,1
2826,40000,Female,University,Married,29,-1,0,0,8801,9544,1000,0,0,1
2827,360000,Female,Graduate,Married,31,-2,-2,-2,0,18540,18540,10000,10000,0
2828,150000,Female,High_School,Married,57,-1,-1,-1,5483,9136,9136,17348,6456,0
2829,80000,Female,University,Single,24,0,0,0,9933,11111,1370,1233,261,1
2830,300000,Female,Graduate,Married,32,1,-1,-1,-227,44791,45018,0,130447,0
2831,220000,Male,University,Married,32,0,0,0,202010,103124,3746,3820,4000,0
2832,110000,Female,University,Married,42,-1,-1,-1,776,776,776,776,776,0
2833,50000,Male,Graduate,Single,30,0,0,0,11787,9720,1300,1034,0,0
2834,50000,Female,High_School,Single,60,0,0,0,31164,32384,1756,1445,993,0
2835,230000,Female,Graduate,Married,37,-1,-1,0,400,20123,20123,1256,1000,0
2836,50000,Male,Graduate,Married,27,2,2,2,43333,46308,4000,2000,0,1
2837,240000,Female,University,Single,39,0,0,0,171907,171394,7200,3000,3000,0
2838,130000,Female,Graduate,Single,26,0,-1,-1,20054,1298,1298,6730,900,0
2839,160000,Female,Graduate,Single,34,0,0,0,43729,43535,2045,1809,1265,0
2840,210000,Female,Graduate,Single,31,0,0,0,121697,120133,5000,5000,4036,0
2841,210000,Female,University,Single,32,-1,0,0,1952,2787,1526,4000,514,0
2842,330000,Male,Graduate,Single,47,0,0,0,240063,242040,9500,5591,5500,0
2843,110000,Female,University,Married,51,0,0,0,10141,11472,1500,2000,0,0
2844,120000,Female,University,Single,28,1,2,2,108993,111266,5500,4100,4087,0
2845,100000,Female,Graduate,Single,29,-1,-1,-1,5466,5652,5652,9690,6916,0
2846,210000,Female,University,Single,34,0,0,0,63672,57299,2200,3000,3000,0
2847,350000,Female,Graduate,Single,31,0,0,0,181550,177978,10000,20000,100048,0
2848,180000,Female,University,Single,25,0,0,0,141836,140792,5124,6000,5300,0
2849,150000,Female,Graduate,Single,28,0,0,0,66296,61916,3000,3005,5000,0
2850,50000,Male,Graduate,Single,37,1,2,0,49457,47080,0,1200,1000,0
2851,230000,Female,High_School,Married,47,-1,-1,-1,5482,15900,15900,1678,0,0
2852,30000,Female,University,Married,39,2,2,0,9884,9586,0,1200,375,1
2853,90000,Female,University,Married,24,2,2,2,86643,87249,3881,3000,2800,1
2854,390000,Female,University,Married,24,0,0,0,16406,16966,1500,1500,1000,0
2855,50000,Female,University,Single,25,2,2,2,15679,16228,1100,2150,0,1
2856,320000,Male,University,Married,39,0,0,0,51058,34619,1240,1403,18084,0
2857,20000,Male,University,Single,34,0,0,0,15907,17142,1498,1200,365,0
2858,200000,Female,University,Married,41,0,0,0,42292,43764,3000,2000,5000,0
2859,500000,Male,Graduate,Married,40,-2,-2,-2,5255,721,721,17252,7421,1
2860,190000,Female,University,Single,28,1,-2,-2,0,0,0,0,0,0
2861,70000,Female,Graduate,Single,25,2,0,0,5730,7625,2000,2000,2000,1
2862,220000,Female,Graduate,Single,35,-1,-1,-1,8304,11526,11526,1282,0,1
2863,50000,Male,University,Single,28,0,0,0,28864,30090,2000,2000,2900,0
2864,50000,Male,University,Married,37,0,0,0,15175,16505,1579,1590,1000,0
2865,50000,Female,University,Married,46,2,2,2,28390,29639,2000,2000,0,0
2866,70000,Male,Graduate,Married,42,0,0,0,70730,58103,3500,15000,3000,0
2867,80000,Female,Graduate,Single,26,0,0,0,66982,66130,2986,3056,2787,0
2868,50000,Male,High_School,Single,41,0,0,0,45487,45548,1858,1685,659,0
2869,150000,Female,Graduate,Single,27,-1,-1,-2,1345,0,0,0,0,0
